"","lhs","op","rhs","mi","epc","sepc.lv","sepc.all","sepc.nox"
"118","Affective","=~","Item_12",3.42768734926453,-0.588808535231825,-0.471647327341988,-0.35750836949754,-0.35750836949754
"500","Item_28","~~","Item_24",3.420766818038,0.121109844795152,0.121109844795152,0.126444491678545,0.126444491678545
"227","Item_3","~~","Item_27",3.40737500183717,-0.142903099221369,-0.142903099221369,-0.129476545558167,-0.129476545558167
"153","Item_1","~~","Item_4",3.37794628129799,-0.233196688681344,-0.233196688681344,-0.120159622495217,-0.120159622495217
"434","Item_26","~~","Item_7",3.36923407363673,-0.12454101496726,-0.12454101496726,-0.124583532045697,-0.124583532045697
"84","Cognitive","=~","Item_18",3.35095018085691,-1.24206025959077,-0.753877888729038,-0.544940526766654,-0.544940526766654
"514","Item_5","~~","Item_31",3.33762818075935,-0.107581793822042,-0.107581793822042,-0.123655131572527,-0.123655131572527
"653","Item_20","~~","Item_21",3.32214101221359,-0.147455486542575,-0.147455486542575,-0.122218259172685,-0.122218259172685
"652","Item_20","~~","Item_12",3.31807023894775,-0.176235653600861,-0.176235653600861,-0.120362393298063,-0.120362393298063
"169","Item_1","~~","Item_20",3.29708614948833,-0.183055229371952,-0.183055229371952,-0.119689416687027,-0.119689416687027
"461","Item_27","~~","Item_17",3.2941609029083,-0.106757049183813,-0.106757049183813,-0.12695949466632,-0.12695949466632
"627","Item_18","~~","Item_36",3.28955651211332,-0.115638597704813,-0.115638597704813,-0.126013690034334,-0.126013690034334
"337","Item_14","~~","Item_12",3.2606052788458,-0.169776521889595,-0.169776521889595,-0.120140261369726,-0.120140261369726
"358","Item_15","~~","Item_20",3.25903859592226,-0.183763945226525,-0.183763945226525,-0.118614734274545,-0.118614734274545
"167","Item_1","~~","Item_18",3.25869048199224,-0.129641574778197,-0.129641574778197,-0.125908814198409,-0.125908814198409
"646","Item_20","~~","Item_30",3.23722893023598,0.185389042598321,0.185389042598321,0.118223266644267,0.118223266644267
"677","Item_30","~~","Item_32",3.23516643399453,0.130215312009035,0.130215312009035,0.12350297748798,0.12350297748798
"681","Item_30","~~","Item_12",3.22510161111117,-0.181770394860196,-0.181770394860196,-0.118144397671064,-0.118144397671064
"244","Item_3","~~","Item_12",3.2162274975647,0.136807567065269,0.136807567065269,0.12053167361128,0.12053167361128
"639","Item_19","~~","Item_23",3.19885859764254,0.0689532903846461,0.0689532903846461,0.122301076276459,0.122301076276459
"382","Item_16","~~","Item_8",3.16972813250569,0.101356033796465,0.101356033796465,0.124193769870211,0.124193769870211
"506","Item_5","~~","Item_7",3.16638291698603,0.130041202028332,0.130041202028332,0.117508953207622,0.117508953207622
"90","Cognitive","=~","Item_32",3.15881766137659,1.15559101735164,0.701394726760139,0.546713128433047,0.546713128433047
"427","Item_25","~~","Item_34",3.12068007628309,-0.105998753567367,-0.105998753567367,-0.121227468723852,-0.121227468723852
"629","Item_19","~~","Item_29",3.11847460314338,-0.0964577124376369,-0.0964577124376369,-0.123226450118865,-0.123226450118865
"595","Item_17","~~","Item_30",3.07504381388405,-0.109705800095297,-0.109705800095297,-0.118457258275727,-0.118457258275727
"336","Item_14","~~","Item_11",3.06072082301836,-0.156774989987032,-0.156774989987032,-0.115286420586515,-0.115286420586515
"452","Item_26","~~","Item_33",3.05195259772146,-0.0813807056210457,-0.0813807056210457,-0.120516554905321,-0.120516554905321
"139","Behavioral","=~","Item_5",3.04853476853901,-0.935529268825474,-0.442655781709122,-0.311868755997268,-0.311868755997268
"537","Item_6","~~","Item_32",2.99167166339491,-0.107052870304697,-0.107052870304697,-0.11924853183436,-0.11924853183436
"548","Item_6","~~","Item_35",2.96582014182966,-0.115230093158676,-0.115230093158676,-0.118778096576829,-0.118778096576829
"503","Item_28","~~","Item_35",2.95652879141432,0.102272101462871,0.102272101462871,0.123727940353247,0.123727940353247
"190","Item_2","~~","Item_15",2.94648755747524,0.212867798735485,0.212867798735485,0.112007126689891,0.112007126689891
"136","Behavioral","=~","Item_26",2.93326094526482,-0.957431528566501,-0.453019072554135,-0.295348370194483,-0.295348370194483
"373","Item_15","~~","Item_35",2.93313234603218,-0.132747180109221,-0.132747180109221,-0.117927703332153,-0.117927703332153
"357","Item_15","~~","Item_19",2.93111094199232,0.136195206148524,0.136195206148524,0.113997563373411,0.113997563373411
"423","Item_25","~~","Item_22",2.92920497418673,-0.107189942858642,-0.107189942858642,-0.125088698686276,-0.125088698686276
"512","Item_5","~~","Item_29",2.91710997882332,-0.114893800531364,-0.114893800531364,-0.118009049781366,-0.118009049781366
"778","Item_34","~~","Item_35",2.89628394948986,-0.0789030493141449,-0.0789030493141449,-0.122722985434315,-0.122722985434315
"100","Cognitive","=~","Item_34",2.88728648312965,-0.481748683308554,-0.292401014738452,-0.333491698291229,-0.333491698291229
"134","Behavioral","=~","Item_16",2.81998659071186,0.817635811763089,0.386873218690159,0.315448654515519,0.315448654515519
"535","Item_6","~~","Item_30",2.80630064298461,-0.154158123587405,-0.154158123587405,-0.109879734742759,-0.109879734742759
"695","Item_31","~~","Item_21",2.79592596090202,-0.0835134367327048,-0.0835134367327048,-0.113886375395496,-0.113886375395496
"613","Item_18","~~","Item_30",2.7792818464301,-0.122774081553556,-0.122774081553556,-0.116295741754535,-0.116295741754535
"717","Item_9","~~","Item_12",2.73022470822496,0.157781525409576,0.157781525409576,0.109443040037362,0.109443040037362
"116","Affective","=~","Item_10",2.72548249480188,-0.6343167649923,-0.508100322932723,-0.324985035906058,-0.324985035906058
"236","Item_3","~~","Item_20",2.70786671195755,-0.12769966601848,-0.12769966601848,-0.110384918266577,-0.110384918266577
"330","Item_14","~~","Item_29",2.70525914780929,-0.110736091712425,-0.110736091712425,-0.113035447227126,-0.113035447227126
"135","Behavioral","=~","Item_25",2.69832231811818,-1.00961144069725,-0.477708561769952,-0.295966079557509,-0.295966079557509
"123","Affective","=~","Item_33",2.69587100889945,0.284746622049872,0.228087697822866,0.309413657642723,0.309413657642723
"420","Item_25","~~","Item_11",2.69496572004997,-0.152875264897263,-0.152875264897263,-0.109800686085598,-0.109800686085598
"641","Item_19","~~","Item_33",2.69228778888585,0.0665035752239247,0.0665035752239247,0.110652251755779,0.110652251755779
"92","Cognitive","=~","Item_10",2.68370331690017,-0.882199470154382,-0.535457655023104,-0.342483004615012,-0.342483004615012
"345","Item_14","~~","Item_36",2.66430307832695,0.142232805936405,0.142232805936405,0.108116098160932,0.108116098160932
"89","Cognitive","=~","Item_31",2.66104153084105,-0.892634772903504,-0.541791441120848,-0.554707079021771,-0.554707079021771
"614","Item_18","~~","Item_31",2.61450642824329,-0.0711266239774712,-0.0711266239774712,-0.116476049363904,-0.116476049363904
"151","Item_1","~~","Item_2",2.61348937270357,-0.198580187621012,-0.198580187621012,-0.10584415505823,-0.10584415505823
"685","Item_30","~~","Item_24",2.60865312208377,-0.140053700288783,-0.140053700288783,-0.106080497302335,-0.106080497302335
"86","Cognitive","=~","Item_20",2.60772484766795,1.39430215261635,0.846282259615238,0.610880914858277,0.610880914858277
"519","Item_5","~~","Item_12",2.60121475683956,-0.150593310457741,-0.150593310457741,-0.107228411695475,-0.107228411695475
"343","Item_14","~~","Item_34",2.56827472415895,-0.0924452724746608,-0.0924452724746608,-0.108247662728589,-0.108247662728589
"432","Item_26","~~","Item_5",2.55253785486783,-0.1363696349231,-0.1363696349231,-0.109955305648433,-0.109955305648433
"206","Item_2","~~","Item_31",2.54316358957383,0.117916163856893,0.117916163856893,0.105973409217813,0.105973409217813
"107","Affective","=~","Item_13",2.54040767581572,-0.959821481103207,-0.768836063338518,-0.604212297826521,-0.604212297826521
"611","Item_18","~~","Item_20",2.5213265230022,0.112081072832153,0.112081072832153,0.111556905235744,0.111556905235744
"178","Item_1","~~","Item_21",2.51930373640176,0.13157657100294,0.13157657100294,0.106414639643651,0.106414639643651
"632","Item_19","~~","Item_32",2.50808965219166,0.0863656148575955,0.0863656148575955,0.111614010592691,0.111614010592691
"657","Item_20","~~","Item_33",2.49092181732685,-0.0818563495330209,-0.0818563495330209,-0.105029723555801,-0.105029723555801
"459","Item_27","~~","Item_7",2.46032301254643,-0.116531206153487,-0.116531206153487,-0.105865523542245,-0.105865523542245
"716","Item_9","~~","Item_11",2.43355277131378,-0.141767236194451,-0.141767236194451,-0.10218762458709,-0.10218762458709
"486","Item_28","~~","Item_18",2.42888498513431,-0.0870173426810475,-0.0870173426810475,-0.113616771330785,-0.113616771330785
"467","Item_27","~~","Item_31",2.35664098634122,-0.0918399990007291,-0.0918399990007291,-0.106127408260888,-0.106127408260888
"346","Item_15","~~","Item_16",2.35256826044774,0.127330307988968,0.127330307988968,0.102347275401869,0.102347275401869
"571","Item_8","~~","Item_17",2.33165472112995,0.0657840727342294,0.0657840727342294,0.1096018769829,0.1096018769829
"294","Item_13","~~","Item_7",2.29505219139626,0.103809016909556,0.103809016909556,0.0996398095264088,0.0996398095264088
"474","Item_27","~~","Item_22",2.29349036173383,-0.0923975223984306,-0.0923975223984306,-0.1116795053525,-0.1116795053525
"133","Behavioral","=~","Item_15",2.23985769950334,0.901134954502019,0.426381740264847,0.312860826630069,0.312860826630069
"364","Item_15","~~","Item_10",2.23385490014128,0.182704147748085,0.182704147748085,0.0979633901584197,0.0979633901584197
"585","Item_8","~~","Item_23",2.22893772604082,-0.05227153535999,-0.05227153535999,-0.10498885875269,-0.10498885875269
"686","Item_30","~~","Item_33",2.22781235020618,0.0809820373265719,0.0809820373265719,0.0988875207337186,0.0988875207337186
"766","Item_23","~~","Item_24",2.1445412569209,0.0613372135515136,0.0613372135515136,0.0996474017731897,0.0996474017731897
"593","Item_17","~~","Item_20",2.11552517021701,-0.0871074033106791,-0.0871074033106791,-0.0988312331609186,-0.0988312331609186
"281","Item_4","~~","Item_33",2.11445017095032,-0.0948721831128357,-0.0948721831128357,-0.0959315163503366,-0.0959315163503366
"438","Item_26","~~","Item_19",2.0712086840621,-0.0995657154780125,-0.0995657154780125,-0.0998519597123522,-0.0998519597123522
"359","Item_15","~~","Item_29",2.0709971700268,-0.102994500440417,-0.102994500440417,-0.0977412711794093,-0.0977412711794093
"443","Item_26","~~","Item_32",2.01796377638159,0.0884635803174557,0.0884635803174557,0.101754201707041,0.101754201707041
"680","Item_30","~~","Item_11",1.99096374470729,-0.136164193512615,-0.136164193512615,-0.0919693958196936,-0.0919693958196936
"679","Item_30","~~","Item_10",1.95583141350042,-0.172886701015112,-0.172886701015112,-0.0915835652240005,-0.0915835652240005
"205","Item_2","~~","Item_30",1.93531377949873,-0.174375250609496,-0.174375250609496,-0.0906485980054133,-0.0906485980054133
"560","Item_7","~~","Item_10",1.92706619169839,0.126086388646481,0.126086388646481,0.0907795659275757,0.0907795659275757
"265","Item_4","~~","Item_17",1.90606619293005,-0.103524441202826,-0.103524441202826,-0.0925645314697619,-0.0925645314697619
"678","Item_30","~~","Item_9",1.88245470264488,-0.138917861479598,-0.138917861479598,-0.0899729456410863,-0.0899729456410863
"200","Item_2","~~","Item_17",1.87928795515604,-0.0995148160871647,-0.0995148160871647,-0.0920416180310982,-0.0920416180310982
"96","Cognitive","=~","Item_22",1.84792851464106,-0.466762380829829,-0.283304964860616,-0.256997619438007,-0.256997619438007
"302","Item_13","~~","Item_31",1.83409136037148,-0.0745740225625137,-0.0745740225625137,-0.0910476540984194,-0.0910476540984194
"411","Item_25","~~","Item_18",1.81323634834504,-0.0958387220853981,-0.0958387220853981,-0.0965351663202791,-0.0965351663202791
"769","Item_23","~~","Item_35",1.80068974421154,-0.0519587697328574,-0.0519587697328574,-0.097811728176266,-0.097811728176266
"603","Item_17","~~","Item_22",1.77675990654353,0.0499738081358685,0.0499738081358685,0.0975751701972721,0.0975751701972721
"217","Item_2","~~","Item_34",1.77102194795087,0.0961441151697534,0.0961441151697534,0.08857272007769,0.08857272007769
"760","Item_22","~~","Item_23",1.77011758080611,0.043117831900257,0.043117831900257,0.101492631100268,0.101492631100268
"449","Item_26","~~","Item_22",1.76886786742315,-0.0741952031947052,-0.0741952031947052,-0.0987472284148059,-0.0987472284148059
"264","Item_4","~~","Item_8",1.76092382026487,-0.116415812528023,-0.116415812528023,-0.0902731463781501,-0.0902731463781501
"662","Item_29","~~","Item_31",1.75496945870115,0.0572034063065338,0.0572034063065338,0.0927200623324728,0.0927200623324728
"621","Item_18","~~","Item_22",1.75339056199427,0.0585124406807049,0.0585124406807049,0.100223627576404,0.100223627576404
"128","Behavioral","=~","Item_2",1.75241337954469,0.932209025887612,0.441084772888662,0.286350494096717,0.286350494096717
"263","Item_4","~~","Item_7",1.73768110507997,0.125418668709126,0.125418668709126,0.08566582126862,0.08566582126862
"626","Item_18","~~","Item_35",1.73021049712404,-0.0704038244948287,-0.0704038244948287,-0.096443426590236,-0.096443426590236
"597","Item_17","~~","Item_32",1.72577336833391,0.0559088955850414,0.0559088955850414,0.0943444894461106,0.0943444894461106
"275","Item_4","~~","Item_11",1.71308288237119,-0.151894756529213,-0.151894756529213,-0.0849557586080981,-0.0849557586080981
"580","Item_8","~~","Item_10",1.69437791926592,-0.108995608250829,-0.108995608250829,-0.0890902350804966,-0.0890902350804966
"271","Item_4","~~","Item_31",1.68828669482268,0.0992462429699928,0.0992462429699928,0.0862269156607091,0.0862269156607091
"340","Item_14","~~","Item_23",1.68172527342993,-0.0621897841818619,-0.0621897841818619,-0.0881358950685502,-0.0881358950685502
"381","Item_16","~~","Item_7",1.6745470730792,-0.0795926382321281,-0.0795926382321281,-0.0859056826283473,-0.0859056826283473
"291","Item_13","~~","Item_28",1.67237381525826,-0.0919711857201535,-0.0919711857201535,-0.0895292954250411,-0.0895292954250411
"739","Item_11","~~","Item_23",1.63486660755679,0.059398061209558,0.059398061209558,0.0860505522685478,0.0860505522685478
"523","Item_5","~~","Item_24",1.6172339948253,-0.101724570936409,-0.101724570936409,-0.084407499919618,-0.084407499919618
"390","Item_16","~~","Item_32",1.60897201625993,-0.0713278884996956,-0.0713278884996956,-0.0885213363132566,-0.0885213363132566
"727","Item_10","~~","Item_12",1.58600484564947,0.146782297962308,0.146782297962308,0.0832736860631713,0.0832736860631713
"162","Item_1","~~","Item_5",1.57201575881207,-0.122007380884125,-0.122007380884125,-0.0831700315592033,-0.0831700315592033
"712","Item_32","~~","Item_34",1.57061611600812,0.0521193070284382,0.0521193070284382,0.0876022040899879,0.0876022040899879
"79","Cognitive","=~","Item_5",1.53910817765934,-1.04481655861152,-0.634159329415074,-0.446790687800623,-0.446790687800623
"366","Item_15","~~","Item_12",1.53192423716382,0.123883264032331,0.123883264032331,0.0815008356781561,0.0815008356781561
"110","Affective","=~","Item_16",1.53074908220977,-0.687627761733013,-0.550803489796286,-0.449114106029253,-0.449114106029253
"577","Item_8","~~","Item_31",1.53054353996059,-0.0540013315720536,-0.0540013315720536,-0.0874236163099005,-0.0874236163099005
"435","Item_26","~~","Item_8",1.52886792754509,-0.0779527928926229,-0.0779527928926229,-0.0885280968444583,-0.0885280968444583
"150","Behavioral","=~","Item_32",1.51408689702622,0.497673965251118,0.235479813903727,0.183548436893459,0.183548436893459
"98","Cognitive","=~","Item_24",1.50622712128143,-0.466878989580755,-0.283375741425824,-0.253372191738987,-0.253372191738987
"584","Item_8","~~","Item_22",1.49704675812334,-0.0537756329455935,-0.0537756329455935,-0.0910599268024011,-0.0910599268024011
"410","Item_25","~~","Item_17",1.48122670202201,-0.0735354351142288,-0.0735354351142288,-0.084433767804046,-0.084433767804046
"354","Item_15","~~","Item_8",1.47865580938715,0.0877989453330176,0.0877989453330176,0.0832196185291317,0.0832196185291317
"417","Item_25","~~","Item_32",1.45842856122426,0.0844697571386176,0.0844697571386176,0.08519302386543,0.08519302386543
"532","Item_6","~~","Item_19",1.45311812461346,-0.0830022944920917,-0.0830022944920917,-0.0806127538303586,-0.0806127538303586
"262","Item_4","~~","Item_6",1.45230722615284,-0.133241169364249,-0.133241169364249,-0.0786428506138864,-0.0786428506138864
"170","Item_1","~~","Item_29",1.45084214124018,-0.0854101291850659,-0.0854101291850659,-0.0821048104125973,-0.0821048104125973
"737","Item_11","~~","Item_21",1.43562054401459,0.0912318017113998,0.0912318017113998,0.0800908551003024,0.0800908551003024
"389","Item_16","~~","Item_31",1.4247650178089,-0.0590419713674683,-0.0590419713674683,-0.0810575033305044,-0.0810575033305044
"255","Item_4","~~","Item_15",1.41803812547595,0.152542455443686,0.152542455443686,0.077594623901809,0.077594623901809
"558","Item_7","~~","Item_32",1.41039711158335,-0.0631266881310963,-0.0631266881310963,-0.0813752459875585,-0.0813752459875585
"756","Item_21","~~","Item_33",1.40228011240255,-0.0510142487544197,-0.0510142487544197,-0.080965601960812,-0.080965601960812
"179","Item_1","~~","Item_22",1.40010097655188,-0.0748222435088294,-0.0748222435088294,-0.0841903010075914,-0.0841903010075914
"745","Item_12","~~","Item_21",1.39311028517698,0.0945951049834769,0.0945951049834769,0.0799125352174356,0.0799125352174356
"197","Item_2","~~","Item_6",1.38985852467655,-0.126169389272228,-0.126169389272228,-0.0770317209140726,-0.0770317209140726
"673","Item_29","~~","Item_34",1.3820244005523,-0.049058956352172,-0.049058956352172,-0.0815124300420911,-0.0815124300420911
"658","Item_20","~~","Item_34",1.3695897319182,-0.0694386926195478,-0.0694386926195478,-0.0784732171100668,-0.0784732171100668
"199","Item_2","~~","Item_8",1.36644495725797,-0.0992855544303286,-0.0992855544303286,-0.07963930456485,-0.07963930456485
"296","Item_13","~~","Item_17",1.36277916113455,0.0631367838382484,0.0631367838382484,0.079329840625436,0.079329840625436
"456","Item_27","~~","Item_28",1.35373256360045,-0.0912920173735441,-0.0912920173735441,-0.0841125274200379,-0.0841125274200379
"251","Item_3","~~","Item_35",1.34440000929939,-0.06866232473925,-0.06866232473925,-0.0816865745458246,-0.0816865745458246
"708","Item_32","~~","Item_22",1.33856597908296,0.0502277504239777,0.0502277504239777,0.0861437720505784,0.0861437720505784
"470","Item_27","~~","Item_10",1.31687576125492,-0.133198282974566,-0.133198282974566,-0.0777125431950237,-0.0777125431950237
"651","Item_20","~~","Item_11",1.29814476118916,-0.105090091358946,-0.105090091358946,-0.0745846136220339,-0.0745846136220339
"130","Behavioral","=~","Item_4",1.28330925613785,0.822418114639812,0.389136016967891,0.248053851982943,0.248053851982943
"607","Item_17","~~","Item_34",1.27582073443335,0.0406312992824292,0.0406312992824292,0.0777488235024846,0.0777488235024846
"771","Item_24","~~","Item_33",1.26997012261708,0.0494943960449862,0.0494943960449862,0.0754289295458151,0.0754289295458151
"468","Item_27","~~","Item_32",1.26755004106142,0.0766944962018897,0.0766944962018897,0.0801154188520664,0.0801154188520664
"696","Item_31","~~","Item_22",1.2544151794328,0.0427127347967955,0.0427127347967955,0.081036619480733,0.081036619480733
"599","Item_17","~~","Item_10",1.23079062594293,0.0794063574286027,0.0794063574286027,0.0748396049208848,0.0748396049208848
"270","Item_4","~~","Item_30",1.21675017581035,-0.142842073744261,-0.142842073744261,-0.0717856447892065,-0.0717856447892065
"749","Item_12","~~","Item_33",1.17172823933062,0.0555206275509671,0.0555206275509671,0.072608138737179,0.072608138737179
"496","Item_28","~~","Item_12",1.16509825201911,-0.0825171230010125,-0.0825171230010125,-0.0739287847696061,-0.0739287847696061
"497","Item_28","~~","Item_21",1.16243129102593,0.0690265465792777,0.0690265465792777,0.0750522560580531,0.0750522560580531
"767","Item_23","~~","Item_33",1.15139720684792,-0.0282334919495637,-0.0282334919495637,-0.0739466259429822,-0.0739466259429822
"554","Item_7","~~","Item_20",1.1505768780185,-0.0811901211258988,-0.0811901211258988,-0.0703697519359283,-0.0703697519359283
"733","Item_10","~~","Item_34",1.14085387463905,-0.0765468732313128,-0.0765468732313128,-0.0718595416218255,-0.0718595416218255
"218","Item_2","~~","Item_35",1.13813222724026,-0.0972919216934167,-0.0972919216934167,-0.0731429192810168,-0.0731429192810168
"530","Item_6","~~","Item_17",1.13302082266807,0.0569094194619698,0.0569094194619698,0.072169815559676,0.072169815559676
"397","Item_16","~~","Item_23",1.12146599748628,0.0425238040081988,0.0425238040081988,0.0724299425210509,0.0724299425210509
"719","Item_9","~~","Item_22",1.11794081869551,-0.0653809375033258,-0.0653809375033258,-0.0765719626265415,-0.0765719626265415
"547","Item_6","~~","Item_34",1.11554688992776,-0.0559746454040314,-0.0559746454040314,-0.0707039319670697,-0.0707039319670697
"487","Item_28","~~","Item_19",1.10768457003319,-0.064104826207671,-0.064104826207671,-0.0730709143411949,-0.0730709143411949
"160","Item_1","~~","Item_27",1.10447118106413,-0.10474645348243,-0.10474645348243,-0.0717864397735493,-0.0717864397735493
"472","Item_27","~~","Item_12",1.103278453199,-0.0998651420812686,-0.0998651420812686,-0.0714892009064882,-0.0714892009064882
"383","Item_16","~~","Item_17",1.10079132438044,-0.0509912972878075,-0.0509912972878075,-0.0720445893062659,-0.0720445893062659
"168","Item_1","~~","Item_19",1.09576230297391,-0.0824849593214439,-0.0824849593214439,-0.0699364829486028,-0.0699364829486028
"666","Item_29","~~","Item_11",1.09266736822402,0.0677170393082841,0.0677170393082841,0.0706595797128312,0.0706595797128312
"225","Item_3","~~","Item_25",1.08644430489608,-0.082709005463221,-0.082709005463221,-0.0723524320774818,-0.0723524320774818
"620","Item_18","~~","Item_21",1.08481204000016,-0.0600192632807781,-0.0600192632807781,-0.0738931265650112,-0.0738931265650112
"362","Item_15","~~","Item_32",1.07311623835121,-0.0738779473247313,-0.0738779473247313,-0.0709234139958029,-0.0709234139958029
"777","Item_33","~~","Item_36",1.07235396643026,-0.0491689241183164,-0.0491689241183164,-0.0690718819501386,-0.0690718819501386
"239","Item_3","~~","Item_31",1.06415109214362,-0.0494731680994165,-0.0494731680994165,-0.0703606688178782,-0.0703606688178782
"113","Affective","=~","Item_27",1.05429408440382,0.725179930532384,0.580883522591913,0.355442479547275,0.355442479547275
"770","Item_23","~~","Item_36",1.04723715830073,-0.0463202597415119,-0.0463202597415119,-0.0693651916997975,-0.0693651916997975
"282","Item_4","~~","Item_34",1.04366950055617,0.0762457994629837,0.0762457994629837,0.0679044772162151,0.0679044772162151
"702","Item_31","~~","Item_36",1.03752477695136,0.0563642331442607,0.0563642331442607,0.0680331449920069,0.0680331449920069
"707","Item_32","~~","Item_21",1.02576896475931,-0.0574293713903959,-0.0574293713903959,-0.0707955072998386,-0.0707955072998386
"370","Item_15","~~","Item_24",1.02257353678216,-0.0867101518899217,-0.0867101518899217,-0.0664768369389147,-0.0664768369389147
"184","Item_1","~~","Item_35",1.00562058164405,-0.0770054036844917,-0.0770054036844917,-0.0692958162163542,-0.0692958162163542
"413","Item_25","~~","Item_20",1.003184057383,0.0995962349062757,0.0995962349062757,0.0675381608905889,0.0675381608905889
"372","Item_15","~~","Item_34",0.981834435094491,-0.0608242012920228,-0.0608242012920228,-0.0662138312926596,-0.0662138312926596
"491","Item_28","~~","Item_31",0.943434047315063,0.0467433586770618,0.0467433586770618,0.0676018489343498,0.0676018489343498
"235","Item_3","~~","Item_19",0.929815523899604,0.0585396538026436,0.0585396538026436,0.0656183856898436,0.0656183856898436
"409","Item_25","~~","Item_8",0.92970246755082,-0.0682775688948721,-0.0682775688948721,-0.0679895937414346,-0.0679895937414346
"425","Item_25","~~","Item_24",0.926867786140325,-0.0806073097149326,-0.0806073097149326,-0.0649236311971774,-0.0649236311971774
"115","Affective","=~","Item_9",0.912810965605643,-0.301639780154616,-0.241619452873481,-0.186933441306919,-0.186933441306919
"501","Item_28","~~","Item_33",0.89796262766215,-0.0388628860326948,-0.0388628860326948,-0.0654134939700739,-0.0654134939700739
"698","Item_31","~~","Item_24",0.89449217885848,-0.0483750020495104,-0.0483750020495104,-0.0633445526125938,-0.0633445526125938
"763","Item_22","~~","Item_34",0.888882367022383,0.036489796765497,0.036489796765497,0.0709657982375185,0.0709657982375185
"589","Item_8","~~","Item_35",0.882807403077245,-0.050058955215554,-0.050058955215554,-0.0677919339972191,-0.0677919339972191
"231","Item_3","~~","Item_7",0.880041432538419,0.0559258504882098,0.0559258504882098,0.0625301476459161,0.0625301476459161
"550","Item_7","~~","Item_8",0.869583261800251,-0.050182409243532,-0.050182409243532,-0.06386933966974,-0.06386933966974
"747","Item_12","~~","Item_23",0.866849359531167,-0.0455529521887011,-0.0455529521887011,-0.063504936606103,-0.063504936606103
"211","Item_2","~~","Item_12",0.866684934123175,-0.10968365516598,-0.10968365516598,-0.0610655550740566,-0.0610655550740566
"622","Item_18","~~","Item_23",0.860926090617146,-0.0326145723409515,-0.0326145723409515,-0.0662628001322211,-0.0662628001322211
"495","Item_28","~~","Item_11",0.852826996197259,-0.0672393697676144,-0.0672393697676144,-0.0626013295971135,-0.0626013295971135
"120","Affective","=~","Item_22",0.850498955839074,0.22522942963911,0.180413245005394,0.163660296261606,0.163660296261606
"616","Item_18","~~","Item_9",0.835594050869067,-0.0629043523660707,-0.0629043523660707,-0.0635886829980101,-0.0635886829980101
"405","Item_25","~~","Item_28",0.829463686036187,0.0730824269847939,0.0730824269847939,0.0650117294496492,0.0650117294496492
"703","Item_32","~~","Item_9",0.829104982334337,-0.0616861298513667,-0.0616861298513667,-0.0624374146064707,-0.0624374146064707
"591","Item_17","~~","Item_18",0.81655651979335,0.0392967425398024,0.0392967425398024,0.0662268232989448,0.0662268232989448
"671","Item_29","~~","Item_24",0.80369365769453,-0.0522119830132255,-0.0522119830132255,-0.06109473989866,-0.06109473989866
"528","Item_6","~~","Item_7",0.791960966327956,0.0601599415439592,0.0601599415439592,0.0582804007781461,0.0582804007781461
"683","Item_30","~~","Item_22",0.790934369136529,-0.0573500451906963,-0.0573500451906963,-0.0629376298171401,-0.0629376298171401
"415","Item_25","~~","Item_30",0.779929922133619,-0.0918262123071463,-0.0918262123071463,-0.0592605831547882,-0.0592605831547882
"567","Item_7","~~","Item_33",0.760505393879199,0.0347625908631254,0.0347625908631254,0.0576937627556303,0.0576937627556303
"232","Item_3","~~","Item_8",0.756853030141374,0.0480389662365011,0.0480389662365011,0.0609777955222227,0.0609777955222227
"198","Item_2","~~","Item_7",0.745987808572303,0.0795414934956409,0.0795414934956409,0.0561996906644619,0.0561996906644619
"276","Item_4","~~","Item_12",0.742937177083751,-0.104913630422282,-0.104913630422282,-0.0564665848827894,-0.0564665848827894
"361","Item_15","~~","Item_31",0.741620573877974,-0.0541104274500298,-0.0541104274500298,-0.0574644900155257,-0.0574644900155257
"746","Item_12","~~","Item_22",0.732954642214901,-0.0531134051309304,-0.0531134051309304,-0.0624250518874663,-0.0624250518874663
"237","Item_3","~~","Item_29",0.725234901693999,-0.0465841892681384,-0.0465841892681384,-0.059203057208164,-0.059203057208164
"406","Item_25","~~","Item_5",0.723846001224755,0.0817041657097094,0.0817041657097094,0.0577640533914676,0.0577640533914676
"579","Item_8","~~","Item_9",0.722253157780517,-0.058290198613682,-0.058290198613682,-0.0582524950992588,-0.0582524950992588
"692","Item_31","~~","Item_10",0.720556006735265,-0.0618916928458617,-0.0618916928458617,-0.0566807564501418,-0.0566807564501418
"436","Item_26","~~","Item_17",0.719993753029857,-0.0456116359198698,-0.0456116359198698,-0.0597283068322623,-0.0597283068322623
"563","Item_7","~~","Item_21",0.714414401567931,0.0525511756474974,0.0525511756474974,0.056339692352,0.056339692352
"726","Item_10","~~","Item_11",0.700298880463226,0.092836144808291,0.092836144808291,0.0547320401772109,0.0547320401772109
"283","Item_4","~~","Item_35",0.68614066721812,-0.0780310345542247,-0.0780310345542247,-0.0567111018770233,-0.0567111018770233
"119","Affective","=~","Item_21",0.677682301695432,-0.226892431437236,-0.181745342464107,-0.152026653790164,-0.152026653790164
"312","Item_13","~~","Item_33",0.677493621534375,0.0386897901050692,0.0386897901050692,0.0549757550528095,0.0549757550528095
"494","Item_28","~~","Item_10",0.675534042318373,0.0767022711135944,0.0767022711135944,0.0560071779061048,0.0560071779061048
